quiz_score,topic_difficulty,days_since_scheduled,user_pace,action
0.6391199378155004,0.8679182945200221,6,0.47795720592824525,proceed
0.5217300466362131,0.34265348812091534,5,0.397755878329419,schedule_review
0.029973589872677953,0.3079299415911909,7,0.9578738543487892,schedule_review
0.7328989183413418,0.1623818946623209,4,0.36573050105259286,proceed
0.6726021182251263,0.44375021930457115,4,0.9743427829742792,proceed
0.25530652472843185,0.6616323503711468,6,0.9612299536318163,schedule_review
0.6832480282896458,0.4971747640084273,0,0.8816140339391938,proceed
0.8646088359550367,0.7685193645237912,2,0.9516640868548845,proceed
0.6895267510315611,0.6765133857772465,2,0.9586127494366454,proceed
0.8268388837118774,0.6669715169909073,0,0.3746151212155935,proceed
0.657845304603036,0.9994137257706666,5,0.5226780875326836,proceed
0.8664386675276454,0.9933369373586285,4,0.8476698388407913,proceed
0.5670162609866678,0.7384492092513265,3,0.755358153454201,schedule_review
0.7651908645557847,0.9256748308807118,2,0.8654921593588809,accelerate
0.7622851347766157,0.7978136488586345,2,0.9082304378783996,accelerate
0.3756722518817265,0.2968692745602808,6,0.3040310623486851,schedule_review
0.3245858299002703,0.3664615348713979,6,0.694407249143921,schedule_review
0.3804197042327977,0.5484997216514768,0,0.46628089161202924,schedule_review
0.3732517916293401,0.22726962726315147,1,0.7109431953908056,schedule_review
0.16844438514271964,0.6425759689471896,1,0.6244458306604006,schedule_review
0.3797857801792298,0.8633336495718252,7,0.893017152960802,schedule_review
0.9142365159514699,0.8137662883195864,0,0.5661369331500998,proceed
0.3988227808969005,0.5801723692273323,3,0.6336868325288114,schedule_review
0.3943653238183502,0.5494142384304533,5,0.8026861533585461,schedule_review
0.9555236959549347,0.01823258267636163,6,0.6016034640766232,proceed
0.8967142898401224,0.07128027005516391,6,0.47043760760340947,proceed
0.9270345447963066,0.06026739028956085,4,0.6354282606105199,proceed
0.19455832318530097,0.16633160774314215,3,0.47974359740435557,schedule_review
0.28487290196192283,0.3072899649262866,6,0.6725821493373281,schedule_review
0.5809320532627977,0.08962633915494211,5,0.8013054719562354,schedule_review
0.27262400073353377,0.4135491015253515,0,0.6657367283612827,schedule_review
0.12322265417216605,0.8594157932805891,6,0.667614368566942,schedule_review
0.7090462617224327,0.10687692309474384,1,0.42965991258318675,proceed
0.9177524891713773,0.4245274251963619,5,0.8641947848426106,accelerate
0.5502265421562618,0.043412532854819164,1,0.37861304108785343,schedule_review
0.002584014844982385,0.6379852057932976,4,0.9189445243438854,schedule_review
0.22807977194893247,0.21204483990822665,1,0.42234140997916403,schedule_review
0.3607725191105998,0.9058911047877604,7,0.5473949655119026,schedule_review
0.23687055897448206,0.7805255152438618,1,0.8123706473099441,schedule_review
0.8511742608527708,0.6714246695306144,0,0.3668747196842677,proceed
0.623859324676573,0.4517676787372291,1,0.4070886605799938,proceed
0.2352355848019848,0.8692596246510526,0,0.4517178600635429,schedule_review
0.09571455552016173,0.023638586046336396,6,0.46117231789950897,schedule_review
0.20618616451842642,0.6379607933159701,0,0.5736341971338602,schedule_review
0.594476335186173,0.4967668588591694,1,0.49217817780008777,schedule_review
0.5970469168956917,0.675841245087376,1,0.5997397304479303,schedule_review
0.7175977656581762,0.6924361513243696,6,0.5387630171319544,proceed
0.8187070571192328,0.6032194102133722,5,0.7048708419044863,proceed
0.27416066655980587,0.0794193689889866,7,0.7517028862680017,schedule_review
0.5957507281889567,0.4011879140389827,0,0.4586594815588916,schedule_review
0.3549963058319373,0.06942384274609337,0,0.8823041792759954,schedule_review
0.6696026161339619,0.06993160570943413,7,0.6780083402231574,proceed
0.8800790875614583,0.6508773690471942,5,0.46158043240780844,proceed
0.45685864488036865,0.1903248628190678,1,0.9958975528548173,schedule_review
0.6618391898493786,0.5577834173700249,1,0.6124466458383495,proceed
0.3335695494722004,0.5804750067166746,1,0.970337699153766,schedule_review
0.17530294235765964,0.6900048908206657,0,0.41933455672174225,schedule_review
0.4094778530052039,0.42268911339618953,6,0.8293143302266721,schedule_review
0.3475715242389821,0.664911724487218,3,0.632420580454353,schedule_review
0.38252628024400825,0.11982900201764635,2,0.4066912093312922,schedule_review
0.9924835021583752,0.9270009679242953,3,0.4705597012447066,proceed
0.6715584436130373,0.09292914437938993,5,0.36238710248121164,proceed
0.7552704204968079,0.12771348363523483,7,0.6547869022743378,proceed
0.1593040206189803,0.06310903307915017,3,0.51218984916173,schedule_review
0.26311256991084286,0.3601364074715191,4,0.5424252380123025,schedule_review
0.2390553321972656,0.5097242467516981,2,0.5778870619519983,schedule_review
0.44720254050483565,0.6005943333606173,6,0.4132349479464767,schedule_review
0.7862759567570945,0.5745873823177666,3,0.895997470421567,accelerate
0.2085105143573358,0.9305952146439163,1,0.67781283313196,schedule_review
0.6279500527726358,0.6743038064090484,1,0.9076396830752151,proceed
0.8059254001176211,0.7900304363070614,3,0.8731145028519891,accelerate
0.3225279778464152,0.022893824976120247,2,0.7864657622317232,schedule_review
0.34609972653778553,0.9756102008599149,7,0.9529115183333783,schedule_review
0.5751633504966249,0.4793544401378518,0,0.9459300333593761,schedule_review
0.4870619188189359,0.6062529377509774,5,0.8805326835988985,schedule_review
0.31753144787673704,0.9527975276012943,5,0.40246179451357433,schedule_review
0.36753442229153144,0.06817230938549357,1,0.6542752883927256,schedule_review
0.2325513583653801,0.07996539435930194,3,0.976075512807254,schedule_review
0.432497878330132,0.3118161330852596,5,0.9132736348186297,schedule_review
0.27775262374926113,0.8514486375512653,7,0.4512267277567197,schedule_review
0.6195879548978296,0.6502010923981534,2,0.5705225888114029,proceed
0.5644410906788825,0.19178245559186058,0,0.34071465685383306,schedule_review
0.9948663171697671,0.05778056099636664,7,0.5081485337657872,proceed
0.4303371775089212,0.1706647585499984,4,0.3849694575957002,schedule_review
0.30327514756759555,0.10104581101064669,7,0.7841326388985235,schedule_review
0.618051674287186,0.6331896260134641,7,0.8697791886542132,proceed
0.6152194382310109,0.30625362078661167,3,0.7590065707931594,proceed
0.8480158852494014,0.7243174696766612,4,0.9206229506683266,proceed
0.4497846488213225,0.19462251182076507,6,0.667853235378048,schedule_review
0.4816348465348623,0.1768871451438544,4,0.8385134255489377,schedule_review
0.011031264428647214,0.4161539981797615,2,0.5930064351367547,schedule_review
0.7903377358601481,0.5821482297799723,6,0.39597679401029934,proceed
0.5353101314525917,0.2152018720172375,4,0.8840123561683373,schedule_review
0.6292988060107362,0.1988562777752959,4,0.9717036510247232,proceed
0.48785404392636245,0.1097361986775035,3,0.7522630864237556,schedule_review
0.4993338349786183,0.2660192780053807,4,0.6417687959152447,schedule_review
0.15004866469398426,0.32467592689006,3,0.7561974535376779,schedule_review
0.8106859279862663,0.6140813111847361,4,0.6216127378841907,proceed
0.7850165438370569,0.8920846889402344,0,0.37150467076027666,schedule_review
0.6586921462074435,0.9428311414132617,1,0.6063221868387743,proceed
0.2546706220460512,0.8408715794259226,1,0.4771409029605492,schedule_review
0.7811704237869193,0.8251321959287038,6,0.7615477455440478,proceed
0.8951177407065364,0.6366696821672073,6,0.9225736412901908,proceed
0.4506196567297579,0.8824594404560998,4,0.8162036381050399,schedule_review
0.5122219208126745,0.6802277792083533,4,0.32661529376621845,schedule_review
0.7462072574818386,0.6590355342036808,2,0.34987970943568103,proceed
0.01210847523488745,0.9565013982994801,4,0.5713166620379386,schedule_review
0.46194693667095577,0.991588408870274,3,0.8422574718268272,schedule_review
0.6613706110704144,0.18519556786746794,2,0.5884916511839401,proceed
0.5496160437189245,0.8305344564048399,7,0.4855324998275028,schedule_review
0.020944961030912812,0.08217166747642735,3,0.9292305768043647,schedule_review
0.7824849245639379,0.22784241754310997,0,0.5673577477570271,proceed
0.2056872621955551,0.12138641815940643,5,0.4824993099439415,schedule_review
0.06925430628585993,0.959826518075929,6,0.3293658564021454,schedule_review
0.9684887775943838,0.7987141916545746,3,0.6320352769343497,proceed
0.11395663471431716,0.4860155029775399,7,0.8236512256006725,schedule_review
0.8117697880901376,0.6564786073315027,2,0.33061493811597864,proceed
0.11080796217980704,0.5985315756843657,0,0.5605169166862594,schedule_review
0.432076882944196,0.4394049896944522,0,0.414578661025711,schedule_review
0.2737913075141065,0.928317532848577,3,0.4382293429019561,schedule_review
0.8869249002092695,0.645810812655206,2,0.7700184544262503,proceed
0.31692247734494494,0.8792686599978382,3,0.9432485735476881,schedule_review
0.2522410201733616,0.7550419287462783,4,0.984878095160417,schedule_review
0.7481919059789975,0.5578132255110699,6,0.75931328637675,proceed
0.17742876946970687,0.5450269188969383,2,0.4885319088114175,schedule_review
0.5395562204955051,0.7279471767307432,1,0.3922101414181933,schedule_review
0.7259799099852955,0.8177853298569451,6,0.6418758910454576,proceed
0.15067610770987738,0.3423836360335465,5,0.6795660438442938,schedule_review
0.5903476904587729,0.50836054691628,6,0.37415149879094506,schedule_review
0.15156937158767358,0.09375692064555663,3,0.7454039477854736,schedule_review
0.761121537043158,0.160071634954573,1,0.6906296276042769,proceed
0.8117522168657099,0.74171206151293,2,0.9942669659445544,accelerate
0.0991780995872159,0.40149431586128825,1,0.7602922189446162,schedule_review
0.31092893000755417,0.7423480505725092,5,0.7311898151821252,schedule_review
0.18802473461541613,0.3553845686857394,4,0.6770869671401274,schedule_review
0.5241591707261622,0.8480477911307719,1,0.3247179484581673,schedule_review
0.7457337827312321,0.2024805601652374,1,0.8310734730777034,proceed
0.6783788228551418,0.7562646578914526,6,0.5139229508431504,proceed
0.8766507618282006,0.9963343376272473,3,0.5697631181331533,proceed
0.6433651799117843,0.7803997761472745,5,0.7151310339307488,proceed
0.39152569817782934,0.41262184084862374,7,0.42486080901513085,schedule_review
0.029071380343953734,0.16688511785487092,3,0.855938131893959,schedule_review
0.09299063982313216,0.5882022669483905,3,0.6570767987491777,schedule_review
0.7234047656122863,0.10413735792028744,1,0.6930392115716666,proceed
0.5606600944161709,0.6034876665964548,1,0.7195582759640536,schedule_review
0.602145644052481,0.02293281126804203,2,0.6487789775844175,proceed
0.07705827913433116,0.0585509292439792,4,0.822147646169572,schedule_review
0.9819691904461453,0.20984199485640942,3,0.6620883395091266,proceed
0.44019899795549056,0.14745252670628395,6,0.8148539245412763,schedule_review
0.2358575991436871,0.37142200187304575,0,0.7187577058446171,schedule_review
0.7356631142391898,0.9983475113929496,3,0.5096104573443206,schedule_review
0.17348007426595724,0.6375532644702298,3,0.8499561326561624,schedule_review
0.11833619092338732,0.40990488969628824,5,0.8230537114194263,schedule_review
0.7399863866856118,0.9503127529305917,4,0.4291333771935475,proceed
0.3622354416522884,0.33451128874193214,4,0.7901763716111647,schedule_review
0.585810145971902,0.586479092188707,5,0.6626551363671708,schedule_review
0.29872557358877305,0.9406792451153405,1,0.8969096139129977,schedule_review
0.22554132992573261,0.37691416473637196,7,0.4302709924923941,schedule_review
0.8026433097957104,0.45818688673789265,4,0.7942133053648172,proceed
0.6311706459567064,0.049842027782941556,6,0.6475228066487098,proceed
0.43685070261517955,0.7295082286523967,5,0.3400961757543363,schedule_review
0.22522370226848976,0.1313494081449067,0,0.825962560220332,schedule_review
0.6569551562671395,0.956614621083458,5,0.4979219827051334,proceed
0.04459490837296154,0.03628762261350216,6,0.4728851593503999,schedule_review
0.9062545805210367,0.2495461998495061,7,0.5598449657229988,proceed
0.4288868788610386,0.8447894362860214,5,0.34575631029506965,schedule_review
0.4875711936733843,0.03361360018328263,3,0.7337896081395909,schedule_review
0.5619928474668068,0.34592044750169426,1,0.5877669218204946,schedule_review
0.3473433262588427,0.8998333456872725,1,0.8127141122866628,schedule_review
0.5483205837264242,0.1279882085335864,7,0.9557757234231643,schedule_review
0.05225787928602377,0.4187933190741614,7,0.7370978125302097,schedule_review
0.49448113129509297,0.9795508403817569,4,0.7579222210318521,schedule_review
0.19809763275974013,0.5653302545716099,2,0.5160891203612367,schedule_review
0.947035987738723,0.9673561777882752,4,0.37986704942155336,proceed
0.15124682873493456,0.2253169299512351,1,0.36218817156129507,schedule_review
0.6837541055770425,0.5451055282606997,7,0.3803382103084522,proceed
0.860139693349435,0.7228143032084837,0,0.8541899919173461,proceed
0.5488386567200587,0.6129001608619492,5,0.6208104490700594,schedule_review
0.484696287130047,0.16577454016327575,1,0.7649315401537922,schedule_review
0.2160904531853075,0.09756251023929974,7,0.588235879109156,schedule_review
0.6509734671509542,0.5454318694069055,7,0.8508790944423663,proceed
0.11193592702153032,0.3559733737948527,2,0.3363696042879879,schedule_review
0.7862781993840331,0.2013637821359744,6,0.9104949900157335,proceed
0.5448477590845157,0.7584250178691111,3,0.6635701016527561,schedule_review
0.20488127415071256,0.8778300781520408,5,0.41313386790011,schedule_review
0.2554933446556047,0.9466379541996072,7,0.9894927592986125,schedule_review
0.7720124763099904,0.027167421225559818,0,0.36590633708798853,proceed
0.34366319260910305,0.2824308986865117,1,0.6484687556240032,schedule_review
0.10547369995663058,0.656780104724294,0,0.5781669733397214,schedule_review
0.0934079719752956,0.4410721582507837,2,0.44263652138938236,schedule_review
0.5233296311947413,0.28713795808457554,3,0.830237319352592,schedule_review
0.27644169058339607,0.31234910188551357,0,0.5771793308637183,schedule_review
0.9150900684070432,0.53302886724614,1,0.6133220582241519,proceed
0.5578201919292014,0.16603431341619546,7,0.900025479899127,schedule_review
0.9061432547657664,0.2769044873778089,7,0.6549357727058087,proceed
0.598112629369018,0.03338360178638122,7,0.9257927970055093,schedule_review
0.6542925523249619,0.15210428322227287,3,0.8590152906679258,proceed
0.9677558771033888,0.8568739360750941,0,0.8625224748090745,proceed
0.5052067735766382,0.9671266152591704,6,0.639751288211921,schedule_review
0.12243389835894103,0.7251855480273908,1,0.41616842670704945,schedule_review
0.881927758304644,0.42748968792061515,6,0.3908785142662023,proceed
0.6868609976750291,0.0930304864600272,3,0.803547535658411,proceed
0.8902580530178021,0.07940658464302952,4,0.9814201729833212,accelerate
0.33684050186110326,0.29648978128331527,5,0.678555628489881,schedule_review
0.7102427986233115,0.3143501131837484,2,0.9309072075422542,proceed
0.6516679187064259,0.314060794992732,7,0.64594871307521,proceed
0.8282492524372184,0.33520804737087273,1,0.47103795855052627,proceed
0.11294320841117356,0.08717946783183117,0,0.4679118789291613,schedule_review
0.1419719897609939,0.3479414115821666,6,0.43388229254021066,schedule_review
0.613777418815699,0.43550545439815935,7,0.546662462626758,proceed
0.8414475530847599,0.47128716739816456,6,0.4777824122004173,proceed
0.031115599917357684,0.7392947351647732,1,0.5275728108021893,schedule_review
0.6863271966860974,0.06964114816240574,6,0.4169924080298549,proceed
0.6552824096916582,0.9917426171678388,6,0.4954932619180873,proceed
0.6428819100587077,0.694150573509831,0,0.45087090815393227,proceed
0.36037781993034756,0.06850540662697957,0,0.5127624808685066,schedule_review
0.653162790531283,0.9383048184484827,3,0.4629342029709021,schedule_review
0.8073960303399513,0.059093890078253275,6,0.48220080029620205,proceed
0.9071950307058299,0.670732311905834,6,0.41835674924919475,proceed
0.3897593874264921,0.3795029033747186,5,0.905194526665869,schedule_review
0.5466482201877885,0.38040054897040965,5,0.8616480304114849,schedule_review
0.4790700631033512,0.018000088945214987,7,0.8179328845368512,schedule_review
0.9180765521991506,0.28003732955048943,7,0.7953818284314331,accelerate
0.9727763228920858,0.8260390516665719,2,0.8634347437890071,proceed
0.0180065556004545,0.962810357074026,6,0.6914293647805285,schedule_review
0.6282381104632814,0.532675886761555,2,0.9109276876962895,proceed
0.11258039041193701,0.7036859774607958,4,0.34783865487258225,schedule_review
0.2633157837532001,0.046123564335733835,0,0.6281375758251541,schedule_review
0.3012652607600004,0.5983574842977588,2,0.45844604603904016,schedule_review
0.7302461470901459,0.5988082963834914,2,0.932026496634391,proceed
0.8522638743911815,0.6678046832264065,5,0.5382840903446953,proceed
0.9890283583501739,0.6261761715931382,7,0.46765711893667666,proceed
0.7945782787001903,0.03467026672648332,2,0.4874436728418339,proceed
0.7891608465887314,0.573349345635218,4,0.3445486365006496,proceed
0.8313735143857098,0.5989785081772105,0,0.8162960243649786,accelerate
0.5252397575201602,0.032645677545668605,2,0.8805007595217289,schedule_review
0.8789789002822673,0.5717723520483222,4,0.786115319291496,proceed
0.08220706371178166,0.9106765794351396,5,0.8417157590111095,schedule_review
0.6019234310151316,0.8925232899548461,4,0.419407338089963,proceed
0.9481083201714422,0.44524611228478816,0,0.7918436411598614,accelerate
0.23743346837480628,0.5123637775457907,3,0.4639291127708399,schedule_review
0.7867503351544369,0.970766206474783,3,0.9653717368103425,accelerate
0.6006510665483559,0.7435939161765598,0,0.4882712620785297,proceed
0.4069719096342639,0.8914800156235068,1,0.5532971652435971,schedule_review
0.47249335500651357,0.045648745502383736,7,0.46719966228134935,schedule_review
0.469641774680709,0.4504653016578183,4,0.6374287406784578,schedule_review
0.19609771273839294,0.6107800710757683,4,0.6320018943018824,schedule_review
0.5908674412710415,0.5370074883513584,0,0.3053648228544577,schedule_review
0.21906880910185778,0.03672136250082114,3,0.49943561507167256,schedule_review
0.46285195501585064,0.4385384885374355,7,0.6588674081694914,schedule_review
0.29348882320812164,0.9317537194328164,0,0.8716775228155027,schedule_review
0.28456230176289754,0.8182066687482475,4,0.5416561999611844,schedule_review
0.5074119387178089,0.8742225246851758,4,0.7727941452829624,schedule_review
0.04485356802356866,0.450597018983134,6,0.49231206786366366,schedule_review
0.3945760755976464,0.42182817853883137,3,0.9175809892663933,schedule_review
0.6709430047425079,0.2581732541911692,4,0.5165609025039475,proceed
0.8237903842212947,0.9550605114849889,1,0.8049754157744018,accelerate
0.8628805029124124,0.002103843175883413,5,0.4803250542336053,proceed
0.059524700347771686,0.6037954529493877,1,0.4796859598170321,schedule_review
0.6652921019780552,0.8003548790234066,3,0.5583371152326415,schedule_review
0.12102500048519305,0.4189477901874754,3,0.9302248876519901,schedule_review
0.4042397296442092,0.3210810970870501,0,0.9592079981332475,schedule_review
0.668572646722914,0.6786699566725648,1,0.9216273450520824,proceed
0.5986924023190974,0.5021536099619869,2,0.9393008633033657,schedule_review
0.6125734683448192,0.873698593466345,3,0.7465139648645437,proceed
0.7409812502745785,0.5299915229264187,2,0.6737772307834347,proceed
0.14213712379345766,0.011706610730904066,5,0.6727448896060026,schedule_review
0.4488530716747082,0.08439238054454234,6,0.33061735061626313,schedule_review
0.12300329512374564,0.5586423964504253,6,0.6266254492880511,schedule_review
0.8167232025585446,0.06738455478552252,4,0.7847449786684577,proceed
0.42993107739014813,0.6729666223944324,6,0.679774057972576,schedule_review
0.8617424949182954,0.5902855429531597,3,0.8588662383628467,proceed
0.8224223736682784,0.8575623376612838,6,0.8315457180268291,proceed
0.0988736176406354,0.8896520330175663,7,0.5598206964063392,schedule_review
0.601074166800233,0.7055858626438246,0,0.6680688192113267,proceed
0.5116813865815117,0.16562834702826534,6,0.3998159008573361,schedule_review
0.8900970351838083,0.3458774607378574,3,0.5378381790057825,proceed
0.5172393817143319,0.3789102780588144,2,0.5384229166069041,schedule_review
0.071711888847651,0.409628894895232,0,0.3708819402306112,schedule_review
0.847139489693785,0.5310853448852428,7,0.45252478797849305,proceed
0.9880359661555919,0.45400162119611487,3,0.41715181319703953,proceed
0.9720252564965911,0.22848674675477076,7,0.653818582537315,proceed
0.9640174071177023,0.3842067129858002,2,0.44620484949401795,proceed
0.9256373300253358,0.4141502243282268,2,0.3163464674297301,proceed
0.7562136139501768,0.4585230088818907,5,0.3910334477577971,proceed
0.8354802363823276,0.3703969862753065,3,0.519776702164147,proceed
0.8884036723086812,0.6029428764794615,3,0.6817667848528117,proceed
0.08820170378987069,0.60687734157693,5,0.5726373264316942,schedule_review
0.3855119047369223,0.3403871042545057,3,0.9860762946896369,schedule_review
0.47787844802224244,0.5322575311489761,4,0.8333312688234089,schedule_review
0.8336499619375856,0.44044135031242404,1,0.8787704816574933,accelerate
0.7090137242870318,0.1771709252718655,4,0.5397135851842993,proceed
0.27024769213078326,0.9664173858664074,6,0.6813793602816307,schedule_review
0.1652420504426032,0.5829844261646024,4,0.610830624441542,schedule_review
0.6262343214210638,0.4888978317924514,2,0.847671830622061,proceed
0.7345779231214132,0.30048938560043237,5,0.6985641528275979,proceed
0.620660479824584,0.20131210782243325,4,0.4035889031560843,proceed
0.8525577819015535,0.7108847166823191,5,0.45942481527224666,proceed
0.9640288471655137,0.909454610937242,2,0.5474225183827477,proceed
0.4584664245692578,0.03798156328985347,5,0.8533568559924194,schedule_review
0.1248208139668483,0.7942106625494054,3,0.6267474540618315,schedule_review
0.034461259425,0.9696077268480954,2,0.6238729235457754,schedule_review
0.9809873781626851,0.4834074359731466,7,0.6443517700740102,proceed
0.3024474782893799,0.49141817752855677,2,0.44225616376026106,schedule_review
0.7617981913776972,0.3865405068230279,2,0.9431142974244642,accelerate
0.36226808709859115,0.7257164632199491,4,0.9865175405084006,schedule_review
0.40758420857381694,0.8275189221063031,6,0.7139847315957417,schedule_review
0.806589342326277,0.4764833837782927,6,0.376484947216735,proceed
0.8539619669554221,0.4391498166337483,0,0.5089044386533137,proceed
0.2403823886994838,0.31189908000428046,2,0.6138233387585955,schedule_review
0.5104324890042322,0.6265925110932102,6,0.8138208338125144,schedule_review
0.7625963946941753,0.9292573980072293,5,0.8058948703887598,proceed
0.692532431537108,0.13443512940812186,5,0.7511291939847236,proceed
0.8197978049847275,0.3334073221591105,2,0.4474934747070422,proceed
0.9574480190380962,0.0088632851134689,2,0.44045571218263285,proceed
0.9946486415599979,0.089812154282774,5,0.31002069436694196,proceed
0.73786951856153,0.8341445970006758,0,0.34832067862149474,schedule_review
0.00566581452956727,0.9370910284587948,3,0.7609783609690384,schedule_review
0.7661159327955862,0.8459214396777321,1,0.373082890823657,schedule_review
0.39910018807372305,0.7231494864646295,5,0.5852801217227015,schedule_review
0.40710648912562764,0.06600984414024158,2,0.6843912353940209,schedule_review
0.6320898295062423,0.5770406644619108,7,0.350621532680557,proceed
0.9551152072917014,0.5225765993367452,7,0.7772240508631127,proceed
0.1129316426860113,0.8420744373985792,3,0.7949605340866887,schedule_review
0.05022601146397376,0.07290183536790351,4,0.7667980947099875,schedule_review
0.21111247116613618,0.8634007668570018,2,0.8624379203078192,schedule_review
0.9292280536318539,0.4051026945275664,2,0.3154188448566719,proceed
0.5832574924561156,0.8422307463439479,0,0.7483332295230907,schedule_review
0.9789811151748089,0.6034930960433786,4,0.5912849996497647,proceed
0.7596114286997965,0.1878428525377741,6,0.6521587655458854,proceed
0.44934974203964206,0.5858647884535192,7,0.6882601436245669,schedule_review
0.637090837080905,0.5262784603382027,1,0.7997668427546127,proceed
0.8225347943841967,0.8039585075525203,5,0.6943022516676702,proceed
0.11995369302388992,0.9167916907023351,7,0.48998656631270004,schedule_review
0.49669542281794654,0.2842740929275167,1,0.8766446630708156,schedule_review
0.7217215527171793,0.27154704741124236,0,0.5223107566827816,proceed
0.00013469300448532007,0.5111291392372298,1,0.8005271031954786,schedule_review
0.5934857629759347,0.8957267259261729,7,0.8875369446492016,schedule_review
0.003819922658583108,0.24682386920190225,0,0.3579008230670474,schedule_review
0.9308873720608084,0.8267146599310183,2,0.48927530046916784,proceed
0.8427119021605549,0.31334791758514313,3,0.9350398750924356,accelerate
0.9429838168160425,0.4223845221843059,5,0.564122637774235,proceed
0.9640784164901082,0.08928952452557293,1,0.32960422445587684,proceed
0.5646290509972631,0.9301709654384246,0,0.7926999641440318,schedule_review
0.004363269650309087,0.16695308874719872,4,0.9128578585868312,schedule_review
0.18280723665690046,0.27843940825043456,2,0.9655408954119367,schedule_review
0.702540501534807,0.29805220863944315,4,0.6327846254950515,proceed
0.6343397397112043,0.9994662482156307,0,0.5520353261306847,proceed
0.9567998154842862,0.5004011457102012,0,0.6331774117081591,proceed
0.11097752458514809,0.6344241452865836,2,0.5588692791910237,schedule_review
0.0523550201874724,0.7675676285179183,1,0.6864485552573645,schedule_review
0.41579750068745014,0.7196538166105304,0,0.76014743751909,schedule_review
0.4722818041629817,0.8801567379214851,0,0.8573684168939979,schedule_review
0.7540230349283823,0.03593867492155334,0,0.3956206325558208,proceed
0.6516397604772766,0.7385974581323307,3,0.9822142679347308,proceed
0.052198629044971634,0.6821938806266105,5,0.4394506924258371,schedule_review
0.8902150026361744,0.28740959646557973,2,0.7668066623856451,accelerate
0.8233094298207179,0.7820153349329673,4,0.48731487370958004,proceed
0.8354802257421944,0.014693388654953843,4,0.9377480919371686,proceed
0.8382653595457049,0.7093829670873909,5,0.5895498724430446,proceed
0.49286458444744663,0.4042897472548691,0,0.9342461199804557,schedule_review
0.2666751966619776,0.724856499315017,0,0.9744494686213119,schedule_review
0.5190322801295487,0.6775422674589532,3,0.6184432226553109,schedule_review
0.2672526297935953,0.21980534882319003,3,0.9832096762954494,schedule_review
0.12555021476265338,0.016947664889580993,2,0.5678062264994448,schedule_review
0.3677336508051099,0.18173919070946298,6,0.3122866543566402,schedule_review
0.2933086107805647,0.7731418739186715,1,0.4562843698536374,schedule_review
0.6418599588553554,0.5706496238809349,7,0.5098603692956651,proceed
0.6464587416379305,0.9741944438163571,6,0.7729060643651818,proceed
0.5469632513713881,0.8297631202876449,6,0.8462632864996862,schedule_review
0.4579957590035715,0.3980052929545028,3,0.9296186487822711,schedule_review
0.7101354317980658,0.9373784381643208,1,0.6388539487971411,proceed
0.747444406596694,0.4738098283979466,1,0.7075461318377618,proceed
0.9902088935876214,0.23915877778224304,7,0.9939295310949543,accelerate
0.5444823328002629,0.9627683502532061,3,0.8438496072290578,schedule_review
0.20498120952681642,0.7256272002744159,6,0.3985620642248732,schedule_review
0.6224136415659967,0.7813218557473051,4,0.4933661274826071,proceed
0.9816533238524479,0.5272651809152565,3,0.5717159942888969,proceed
0.674130295536063,0.25990497924283285,0,0.9631766747105128,proceed
0.3373401410170235,0.7249811699240525,0,0.9230987961772101,schedule_review
0.7077213502675275,0.06220322616470275,0,0.9514247633925759,proceed
0.4973124461689724,0.23025092071051467,7,0.39399239563159283,schedule_review
0.9579341210567704,0.5296597239456199,6,0.5479874353887326,proceed
0.9490711963148439,0.9623102029877842,5,0.4922926705335244,proceed
0.8069654908839936,0.45966487040266124,1,0.42621555479594464,proceed
0.45859794351384,0.5608744633626176,5,0.6118791471193237,schedule_review
0.20918546540792782,0.04997902865967874,0,0.39589934413756994,schedule_review
0.994981369325093,0.5272326607539126,6,0.46938399122193175,proceed
0.9606269755131998,0.19692570445342839,2,0.648765200349491,proceed
0.40667406999858313,0.9530200211788992,5,0.6986778456969726,schedule_review
0.25954178317609033,0.43699588566562086,2,0.42326682993141623,schedule_review
0.2139570386882369,0.013029567757083749,5,0.4330753548486093,schedule_review
0.7925951162883833,0.9078987937796194,1,0.7888178100593009,proceed
0.3952059263099702,0.9528967959978275,1,0.8301171449941072,schedule_review
0.1616714362369619,0.47690010646797,7,0.5169999560202525,schedule_review
0.23203982890110597,0.45823465039283384,0,0.4138898206659961,schedule_review
0.5650853124527563,0.7716269109786077,5,0.7221450143193615,schedule_review
0.8354078308421259,0.7844208580034177,3,0.9483358479022472,accelerate
0.22867677960360877,0.6343636888716871,7,0.8656554976490809,schedule_review
0.17788812404902343,0.514683617121439,7,0.36677949411924743,schedule_review
0.4287020209864336,0.029169763645264468,2,0.9262499583043442,schedule_review
0.0004427814372078842,0.9013830966419349,5,0.5784856378515097,schedule_review
0.9195310246560497,0.993255015422964,7,0.6589041734688397,proceed
0.4815493402758543,0.6354436456595226,3,0.8279854813429159,schedule_review
0.9184264321454086,0.9509285945025484,2,0.4928835574536383,proceed
0.6220395623709938,0.992442289374779,4,0.6948518201834624,proceed
0.35857846152487316,0.6566310737078761,1,0.9315654824235666,schedule_review
0.87735561220526,0.9743722386792576,6,0.6541705354144521,proceed
0.22085278296300892,0.03892996332566745,1,0.9694240653712691,schedule_review
0.14817792822994547,0.6795499271339084,0,0.9653214194027069,schedule_review
0.5816222929891935,0.4366141897687661,2,0.5992512819296781,schedule_review
